atlas_id,created_at,provider,lat,lon,width,height
45,2014-03-25 08:16:20,http://tile.openstreetmap.org/{Z}/{X}/{Y}.png,47.3576,8.5584,0.0074,0.0064
45,2014-03-25 08:16:20,http://tile.openstreetmap.org/{Z}/{X}/{Y}.png,47.3512,8.5158,0.0075,0.0064
45,2014-03-25 08:16:20,http://tile.openstreetmap.org/{Z}/{X}/{Y}.png,47.3512,8.5229,0.0075,0.0064
45,2014-03-25 08:16:20,http://tile.openstreetmap.org/{Z}/{X}/{Y}.png,47.3512,8.5299,0.0075,0.0064
45,2014-03-25 08:16:20,http://tile.openstreetmap.org/{Z}/{X}/{Y}.png,47.3512,8.5371,0.0075,0.0064
45,2014-03-25 08:16:20,http://tile.openstreetmap.org/{Z}/{X}/{Y}.png,47.3512,8.5442,0.0075,0.0064
45,2014-03-25 08:16:20,http://tile.openstreetmap.org/{Z}/{X}/{Y}.png,47.3512,8.5512,0.0075,0.0064
45,2014-03-25 08:16:20,http://tile.openstreetmap.org/{Z}/{X}/{Y}.png,47.3512,8.5584,0.0074,0.0064
46,2013-12-23 07:59:54,http://tile.stamen.com/boner/{Z}/{X}/{Y}.jpg,22.7313,120.2499,0.004,0.0046
47,2013-09-01 22:14:18,http://tile.openstreetmap.org/{Z}/{X}/{Y}.png,37.7801,-122.1813,0.0149,0.0082
48,2014-05-26 02:47:18,http://tile.openstreetmap.org/{Z}/{X}/{Y}.png,40.648,-8.6422,0.0088,0.0047
49,2013-12-21 21:48:49,http://tile.stamen.com/boner/{Z}/{X}/{Y}.jpg,22.7263,120.2582,0.0042,0.0027
50,2013-04-28 08:27:28,http://tile.openstreetmap.org/{Z}/{X}/{Y}.png,68.0529,13.2275,6.8693,1.6253
50,2013-04-28 08:27:28,http://tile.openstreetmap.org/{Z}/{X}/{Y}.png,68.0529,19.7534,6.8694,1.6253
50,2013-04-28 08:27:28,http://tile.openstreetmap.org/{Z}/{X}/{Y}.png,66.3686,13.2275,6.8693,1.7432
50,2013-04-28 08:27:28,http://tile.openstreetmap.org/{Z}/{X}/{Y}.png,66.3686,19.7534,6.8694,1.7432
50,2013-04-28 08:27:28,http://tile.openstreetmap.org/{Z}/{X}/{Y}.png,64.5631,13.2275,6.8693,1.8678
50,2013-04-28 08:27:28,http://tile.openstreetmap.org/{Z}/{X}/{Y}.png,64.5631,19.7534,6.8694,1.8678
50,2013-04-28 08:27:28,http://tile.openstreetmap.org/{Z}/{X}/{Y}.png,62.6295,13.2275,6.8693,1.9993
50,2013-04-28 08:27:28,http://tile.openstreetmap.org/{Z}/{X}/{Y}.png,62.6295,19.7534,6.8694,1.9993
50,2013-04-28 08:27:28,http://tile.openstreetmap.org/{Z}/{X}/{Y}.png,60.5612,13.2275,6.8693,2.1374
50,2013-04-28 08:27:28,http://tile.openstreetmap.org/{Z}/{X}/{Y}.png,60.5612,19.7534,6.8694,2.1374
50,2013-04-28 08:27:28,http://tile.openstreetmap.org/{Z}/{X}/{Y}.png,58.3516,13.2275,6.8693,2.2818
50,2013-04-28 08:27:28,http://tile.openstreetmap.org/{Z}/{X}/{Y}.png,58.3516,19.7534,6.8694,2.2818
50,2013-04-28 08:27:28,http://tile.openstreetmap.org/{Z}/{X}/{Y}.png,55.9946,13.2275,6.8693,2.4322
50,2013-04-28 08:27:28,http://tile.openstreetmap.org/{Z}/{X}/{Y}.png,55.9946,19.7534,6.8694,2.4322
51,2015-02-06 13:37:13,http://tile.openstreetmap.org/{Z}/{X}/{Y}.png,44.4676,7.3627,0.0423,0.0211
52,2014-08-14 00:48:12,http://tile.openstreetmap.org/{Z}/{X}/{Y}.png,-15.7828,35.0043,0.011,0.0075
52,2014-08-14 00:48:12,http://tile.openstreetmap.org/{Z}/{X}/{Y}.png,-15.7828,35.0153,0.011,0.0075
52,2014-08-14 00:48:12,http://tile.openstreetmap.org/{Z}/{X}/{Y}.png,-15.7899,35.0043,0.011,0.0074
52,2014-08-14 00:48:12,http://tile.openstreetmap.org/{Z}/{X}/{Y}.png,-15.7899,35.0153,0.011,0.0074
53,2014-10-02 04:42:57,http://tile.openstreetmap.org/{Z}/{X}/{Y}.png,47.5703,-52.7272,0.0095,0.0045
54,2013-10-13 14:50:12,http://tile.openstreetmap.org/{Z}/{X}/{Y}.png,50.8516,11.1638,0.0786,0.0347
54,2013-10-13 14:50:12,http://tile.openstreetmap.org/{Z}/{X}/{Y}.png,50.8516,11.2424,0.0786,0.0347
54,2013-10-13 14:50:12,http://tile.openstreetmap.org/{Z}/{X}/{Y}.png,50.8186,11.1638,0.0786,0.0347
54,2013-10-13 14:50:12,http://tile.openstreetmap.org/{Z}/{X}/{Y}.png,50.8186,11.2424,0.0786,0.0347
55,2014-07-04 12:25:49,http://tile.openstreetmap.org/{Z}/{X}/{Y}.png,41.6236,2.2877,0.0037,0.0035
55,2014-07-04 12:25:49,http://tile.openstreetmap.org/{Z}/{X}/{Y}.png,41.6236,2.2912,0.0037,0.0035
55,2014-07-04 12:25:49,http://tile.openstreetmap.org/{Z}/{X}/{Y}.png,41.6236,2.2948,0.0036,0.0035
55,2014-07-04 12:25:49,http://tile.openstreetmap.org/{Z}/{X}/{Y}.png,41.6236,2.2984,0.0037,0.0035
55,2014-07-04 12:25:49,http://tile.openstreetmap.org/{Z}/{X}/{Y}.png,41.6236,2.3018,0.0037,0.0035
55,2014-07-04 12:25:49,http://tile.openstreetmap.org/{Z}/{X}/{Y}.png,41.6236,2.3053,0.0037,0.0035
55,2014-07-04 12:25:49,http://tile.openstreetmap.org/{Z}/{X}/{Y}.png,41.6201,2.2877,0.0037,0.0035
55,2014-07-04 12:25:49,http://tile.openstreetmap.org/{Z}/{X}/{Y}.png,41.6201,2.2912,0.0037,0.0035
55,2014-07-04 12:25:49,http://tile.openstreetmap.org/{Z}/{X}/{Y}.png,41.6201,2.2948,0.0036,0.0035
55,2014-07-04 12:25:49,http://tile.openstreetmap.org/{Z}/{X}/{Y}.png,41.6201,2.2984,0.0037,0.0035
55,2014-07-04 12:25:49,http://tile.openstreetmap.org/{Z}/{X}/{Y}.png,41.6201,2.3018,0.0037,0.0035
55,2014-07-04 12:25:49,http://tile.openstreetmap.org/{Z}/{X}/{Y}.png,41.6201,2.3053,0.0037,0.0035
55,2014-07-04 12:25:49,http://tile.openstreetmap.org/{Z}/{X}/{Y}.png,41.6166,2.2877,0.0037,0.0035
55,2014-07-04 12:25:49,http://tile.openstreetmap.org/{Z}/{X}/{Y}.png,41.6166,2.2912,0.0037,0.0035
55,2014-07-04 12:25:49,http://tile.openstreetmap.org/{Z}/{X}/{Y}.png,41.6166,2.2948,0.0036,0.0035
55,2014-07-04 12:25:49,http://tile.openstreetmap.org/{Z}/{X}/{Y}.png,41.6166,2.2984,0.0037,0.0035
55,2014-07-04 12:25:49,http://tile.openstreetmap.org/{Z}/{X}/{Y}.png,41.6166,2.3018,0.0037,0.0035
55,2014-07-04 12:25:49,http://tile.openstreetmap.org/{Z}/{X}/{Y}.png,41.6166,2.3053,0.0037,0.0035
55,2014-07-04 12:25:49,http://tile.openstreetmap.org/{Z}/{X}/{Y}.png,41.6132,2.2877,0.0037,0.0035
55,2014-07-04 12:25:49,http://tile.openstreetmap.org/{Z}/{X}/{Y}.png,41.6132,2.2912,0.0037,0.0035
55,2014-07-04 12:25:49,http://tile.openstreetmap.org/{Z}/{X}/{Y}.png,41.6132,2.2948,0.0036,0.0035
55,2014-07-04 12:25:49,http://tile.openstreetmap.org/{Z}/{X}/{Y}.png,41.6132,2.2984,0.0037,0.0035
55,2014-07-04 12:25:49,http://tile.openstreetmap.org/{Z}/{X}/{Y}.png,41.6132,2.3018,0.0037,0.0035
55,2014-07-04 12:25:49,http://tile.openstreetmap.org/{Z}/{X}/{Y}.png,41.6132,2.3053,0.0037,0.0035
56,2012-08-26 06:51:17,http://tile.stamen.com/toner-lite/{Z}/{X}/{Y}.png,40.6782,-73.9958,0.0389,0.0412
57,2014-06-20 07:33:09,http://tile.openstreetmap.org/{Z}/{X}/{Y}.png,45.5063,-73.5614,0.0271,0.0241
58,2013-05-07 12:10:54,http://tile.stamen.com/toner-lite/{Z}/{X}/{Y}.png,49.7511,6.644,0.0056,0.0025
59,2015-01-17 04:27:17,http://api.tiles.mapbox.com/v3/stamen.i808gmk6/{Z}/{X}/{Y}.png,53.4025,7.6086,0.0063,0.0027
60,2012-10-20 12:10:57,http://tile.stamen.com/bing-lite/{Z}/{X}/{Y}.jpg,48.3817,-89.2841,0.0772,0.036
60,2012-10-20 12:10:57,http://tile.stamen.com/bing-lite/{Z}/{X}/{Y}.jpg,48.3817,-89.2069,0.0773,0.036
61,2014-06-21 07:16:30,http://tile.stamen.com/toner-lite/{Z}/{X}/{Y}.png,45.0927,7.5557,0.0446,0.0221
61,2014-06-21 07:16:30,http://tile.stamen.com/toner-lite/{Z}/{X}/{Y}.png,45.0927,7.6003,0.0446,0.0221
61,2014-06-21 07:16:30,http://tile.stamen.com/toner-lite/{Z}/{X}/{Y}.png,45.0927,7.6449,0.0446,0.0221
61,2014-06-21 07:16:30,http://tile.stamen.com/toner-lite/{Z}/{X}/{Y}.png,45.0927,7.6895,0.0445,0.0221
61,2014-06-21 07:16:30,http://tile.stamen.com/toner-lite/{Z}/{X}/{Y}.png,45.0718,7.5557,0.0446,0.022
61,2014-06-21 07:16:30,http://tile.stamen.com/toner-lite/{Z}/{X}/{Y}.png,45.0718,7.6003,0.0446,0.022
61,2014-06-21 07:16:30,http://tile.stamen.com/toner-lite/{Z}/{X}/{Y}.png,45.0718,7.6449,0.0446,0.022
61,2014-06-21 07:16:30,http://tile.stamen.com/toner-lite/{Z}/{X}/{Y}.png,45.0718,7.6895,0.0445,0.022
61,2014-06-21 07:16:30,http://tile.stamen.com/toner-lite/{Z}/{X}/{Y}.png,45.0508,7.5557,0.0446,0.022
61,2014-06-21 07:16:30,http://tile.stamen.com/toner-lite/{Z}/{X}/{Y}.png,45.0508,7.6003,0.0446,0.022
61,2014-06-21 07:16:30,http://tile.stamen.com/toner-lite/{Z}/{X}/{Y}.png,45.0508,7.6449,0.0446,0.022
61,2014-06-21 07:16:30,http://tile.stamen.com/toner-lite/{Z}/{X}/{Y}.png,45.0508,7.6895,0.0445,0.022
61,2014-06-21 07:16:30,http://tile.stamen.com/toner-lite/{Z}/{X}/{Y}.png,45.0298,7.5557,0.0446,0.022
61,2014-06-21 07:16:30,http://tile.stamen.com/toner-lite/{Z}/{X}/{Y}.png,45.0298,7.6003,0.0446,0.022
61,2014-06-21 07:16:30,http://tile.stamen.com/toner-lite/{Z}/{X}/{Y}.png,45.0298,7.6449,0.0446,0.022
61,2014-06-21 07:16:30,http://tile.stamen.com/toner-lite/{Z}/{X}/{Y}.png,45.0298,7.6895,0.0445,0.022
62,2013-11-05 06:43:56,http://tile.openstreetmap.org/{Z}/{X}/{Y}.png,37.3936,-5.9934,0.0155,0.0086
63,2013-04-29 05:42:02,http://tile.openstreetmap.org/{Z}/{X}/{Y}.png,49.96,8.2351,0.1946,0.1586
64,2014-11-01 10:00:13,http://api.tiles.mapbox.com/v3/stamen.i808gmk6/{Z}/{X}/{Y}.png,9.8643,-83.0232,0.0611,0.0422
65,2014-08-19 07:40:11,http://tile.openstreetmap.org/{Z}/{X}/{Y}.png,55.8292,-4.1545,0.0773,0.0304
66,2013-10-20 06:24:58,http://tile.openstreetmap.org/{Z}/{X}/{Y}.png,56.6082,65.8852,0.0773,0.0298
66,2013-10-20 06:24:58,http://tile.openstreetmap.org/{Z}/{X}/{Y}.png,56.6082,65.9624,0.0772,0.0298
66,2013-10-20 06:24:58,http://tile.openstreetmap.org/{Z}/{X}/{Y}.png,56.6082,66.0396,0.0773,0.0298
66,2013-10-20 06:24:58,http://tile.openstreetmap.org/{Z}/{X}/{Y}.png,56.6082,66.1169,0.0772,0.0298
66,2013-10-20 06:24:58,http://tile.openstreetmap.org/{Z}/{X}/{Y}.png,56.6082,66.1942,0.0773,0.0298
66,2013-10-20 06:24:58,http://tile.openstreetmap.org/{Z}/{X}/{Y}.png,56.5799,65.8852,0.0773,0.0298
66,2013-10-20 06:24:58,http://tile.openstreetmap.org/{Z}/{X}/{Y}.png,56.5799,65.9624,0.0772,0.0298
66,2013-10-20 06:24:58,http://tile.openstreetmap.org/{Z}/{X}/{Y}.png,56.5799,66.0396,0.0773,0.0298
66,2013-10-20 06:24:58,http://tile.openstreetmap.org/{Z}/{X}/{Y}.png,56.5799,66.1169,0.0772,0.0298
66,2013-10-20 06:24:58,http://tile.openstreetmap.org/{Z}/{X}/{Y}.png,56.5799,66.1942,0.0773,0.0298
66,2013-10-20 06:24:58,http://tile.openstreetmap.org/{Z}/{X}/{Y}.png,56.5515,65.8852,0.0773,0.0298
66,2013-10-20 06:24:58,http://tile.openstreetmap.org/{Z}/{X}/{Y}.png,56.5515,65.9624,0.0772,0.0298
66,2013-10-20 06:24:58,http://tile.openstreetmap.org/{Z}/{X}/{Y}.png,56.5515,66.0396,0.0773,0.0298
66,2013-10-20 06:24:58,http://tile.openstreetmap.org/{Z}/{X}/{Y}.png,56.5515,66.1169,0.0772,0.0298
66,2013-10-20 06:24:58,http://tile.openstreetmap.org/{Z}/{X}/{Y}.png,56.5515,66.1942,0.0773,0.0298
66,2013-10-20 06:24:58,http://tile.openstreetmap.org/{Z}/{X}/{Y}.png,56.5231,65.8852,0.0773,0.0298
66,2013-10-20 06:24:58,http://tile.openstreetmap.org/{Z}/{X}/{Y}.png,56.5231,65.9624,0.0772,0.0298
66,2013-10-20 06:24:58,http://tile.openstreetmap.org/{Z}/{X}/{Y}.png,56.5231,66.0396,0.0773,0.0298
66,2013-10-20 06:24:58,http://tile.openstreetmap.org/{Z}/{X}/{Y}.png,56.5231,66.1169,0.0772,0.0298
66,2013-10-20 06:24:58,http://tile.openstreetmap.org/{Z}/{X}/{Y}.png,56.5231,66.1942,0.0773,0.0298
66,2013-10-20 06:24:58,http://tile.openstreetmap.org/{Z}/{X}/{Y}.png,56.4947,65.8852,0.0773,0.0298
66,2013-10-20 06:24:58,http://tile.openstreetmap.org/{Z}/{X}/{Y}.png,56.4947,65.9624,0.0772,0.0298
66,2013-10-20 06:24:58,http://tile.openstreetmap.org/{Z}/{X}/{Y}.png,56.4947,66.0396,0.0773,0.0298
66,2013-10-20 06:24:58,http://tile.openstreetmap.org/{Z}/{X}/{Y}.png,56.4947,66.1169,0.0772,0.0298
66,2013-10-20 06:24:58,http://tile.openstreetmap.org/{Z}/{X}/{Y}.png,56.4947,66.1942,0.0773,0.0298
66,2013-10-20 06:24:58,http://tile.openstreetmap.org/{Z}/{X}/{Y}.png,56.4663,65.8852,0.0773,0.0299
66,2013-10-20 06:24:58,http://tile.openstreetmap.org/{Z}/{X}/{Y}.png,56.4663,65.9624,0.0772,0.0299
66,2013-10-20 06:24:58,http://tile.openstreetmap.org/{Z}/{X}/{Y}.png,56.4663,66.0396,0.0773,0.0299
66,2013-10-20 06:24:58,http://tile.openstreetmap.org/{Z}/{X}/{Y}.png,56.4663,66.1169,0.0772,0.0299
66,2013-10-20 06:24:58,http://tile.openstreetmap.org/{Z}/{X}/{Y}.png,56.4663,66.1942,0.0773,0.0299
66,2013-10-20 06:24:58,http://tile.openstreetmap.org/{Z}/{X}/{Y}.png,56.4378,65.8852,0.0773,0.0299
66,2013-10-20 06:24:58,http://tile.openstreetmap.org/{Z}/{X}/{Y}.png,56.4378,65.9624,0.0772,0.0299
66,2013-10-20 06:24:58,http://tile.openstreetmap.org/{Z}/{X}/{Y}.png,56.4378,66.0396,0.0773,0.0299
66,2013-10-20 06:24:58,http://tile.openstreetmap.org/{Z}/{X}/{Y}.png,56.4378,66.1169,0.0772,0.0299
66,2013-10-20 06:24:58,http://tile.openstreetmap.org/{Z}/{X}/{Y}.png,56.4378,66.1942,0.0773,0.0299
66,2013-10-20 06:24:58,http://tile.openstreetmap.org/{Z}/{X}/{Y}.png,56.4093,65.8852,0.0773,0.03
66,2013-10-20 06:24:58,http://tile.openstreetmap.org/{Z}/{X}/{Y}.png,56.4093,65.9624,0.0772,0.03
66,2013-10-20 06:24:58,http://tile.openstreetmap.org/{Z}/{X}/{Y}.png,56.4093,66.0396,0.0773,0.03
66,2013-10-20 06:24:58,http://tile.openstreetmap.org/{Z}/{X}/{Y}.png,56.4093,66.1169,0.0772,0.03
66,2013-10-20 06:24:58,http://tile.openstreetmap.org/{Z}/{X}/{Y}.png,56.4093,66.1942,0.0773,0.03
67,2014-04-09 20:07:23,http://a.tile.openstreetmap.fr/hot/{Z}/{X}/{Y}.png,-27.6394,153.1052,0.0772,0.048
68,2013-03-28 21:21:23,http://tile.stamen.com/toner-lite/{Z}/{X}/{Y}.png,-37.3881,144.3232,0.0772,0.0429
69,2013-10-27 17:05:22,http://tile.stamen.com/toner-lite/{Z}/{X}/{Y}.png,-27.6266,153.0664,0.0772,0.0479
69,2013-10-27 17:05:22,http://tile.stamen.com/toner-lite/{Z}/{X}/{Y}.png,-27.6266,153.1436,0.0773,0.0479
69,2013-10-27 17:05:22,http://tile.stamen.com/toner-lite/{Z}/{X}/{Y}.png,-27.6722,153.0664,0.0772,0.0479
69,2013-10-27 17:05:22,http://tile.stamen.com/toner-lite/{Z}/{X}/{Y}.png,-27.6722,153.1436,0.0773,0.0479
70,2014-01-06 07:45:52,http://tile.openstreetmap.org/{Z}/{X}/{Y}.png,21.315,-79.4751,11.272,7.344
71,2012-09-19 18:47:27,http://tile.openstreetmap.org/{Z}/{X}/{Y}.png,-10.1414,123.5987,0.0052,0.0035
71,2012-09-19 18:47:27,http://tile.openstreetmap.org/{Z}/{X}/{Y}.png,-10.1414,123.6038,0.0051,0.0035
71,2012-09-19 18:47:27,http://tile.openstreetmap.org/{Z}/{X}/{Y}.png,-10.1414,123.609,0.0052,0.0035
71,2012-09-19 18:47:27,http://tile.openstreetmap.org/{Z}/{X}/{Y}.png,-10.1414,123.6141,0.0051,0.0035
71,2012-09-19 18:47:27,http://tile.openstreetmap.org/{Z}/{X}/{Y}.png,-10.1414,123.6193,0.0051,0.0035
71,2012-09-19 18:47:27,http://tile.openstreetmap.org/{Z}/{X}/{Y}.png,-10.1414,123.6245,0.0052,0.0035
71,2012-09-19 18:47:27,http://tile.openstreetmap.org/{Z}/{X}/{Y}.png,-10.1448,123.5987,0.0052,0.0036
71,2012-09-19 18:47:27,http://tile.openstreetmap.org/{Z}/{X}/{Y}.png,-10.1448,123.6038,0.0051,0.0036
71,2012-09-19 18:47:27,http://tile.openstreetmap.org/{Z}/{X}/{Y}.png,-10.1448,123.609,0.0052,0.0036
71,2012-09-19 18:47:27,http://tile.openstreetmap.org/{Z}/{X}/{Y}.png,-10.1448,123.6141,0.0051,0.0036
71,2012-09-19 18:47:27,http://tile.openstreetmap.org/{Z}/{X}/{Y}.png,-10.1448,123.6193,0.0051,0.0036
71,2012-09-19 18:47:27,http://tile.openstreetmap.org/{Z}/{X}/{Y}.png,-10.1448,123.6245,0.0052,0.0036
71,2012-09-19 18:47:27,http://tile.openstreetmap.org/{Z}/{X}/{Y}.png,-10.1482,123.5987,0.0052,0.0036
71,2012-09-19 18:47:27,http://tile.openstreetmap.org/{Z}/{X}/{Y}.png,-10.1482,123.6038,0.0051,0.0036
71,2012-09-19 18:47:27,http://tile.openstreetmap.org/{Z}/{X}/{Y}.png,-10.1482,123.609,0.0052,0.0036
71,2012-09-19 18:47:27,http://tile.openstreetmap.org/{Z}/{X}/{Y}.png,-10.1482,123.6141,0.0051,0.0036
71,2012-09-19 18:47:27,http://tile.openstreetmap.org/{Z}/{X}/{Y}.png,-10.1482,123.6193,0.0051,0.0036
71,2012-09-19 18:47:27,http://tile.openstreetmap.org/{Z}/{X}/{Y}.png,-10.1482,123.6245,0.0052,0.0036
71,2012-09-19 18:47:27,http://tile.openstreetmap.org/{Z}/{X}/{Y}.png,-10.1516,123.5987,0.0052,0.0036
71,2012-09-19 18:47:27,http://tile.openstreetmap.org/{Z}/{X}/{Y}.png,-10.1516,123.6038,0.0051,0.0036
71,2012-09-19 18:47:27,http://tile.openstreetmap.org/{Z}/{X}/{Y}.png,-10.1516,123.609,0.0052,0.0036
71,2012-09-19 18:47:27,http://tile.openstreetmap.org/{Z}/{X}/{Y}.png,-10.1516,123.6141,0.0051,0.0036
71,2012-09-19 18:47:27,http://tile.openstreetmap.org/{Z}/{X}/{Y}.png,-10.1516,123.6193,0.0051,0.0036
71,2012-09-19 18:47:27,http://tile.openstreetmap.org/{Z}/{X}/{Y}.png,-10.1516,123.6245,0.0052,0.0036
71,2012-09-19 18:47:27,http://tile.openstreetmap.org/{Z}/{X}/{Y}.png,-10.1549,123.5987,0.0052,0.0035
71,2012-09-19 18:47:27,http://tile.openstreetmap.org/{Z}/{X}/{Y}.png,-10.1549,123.6038,0.0051,0.0035
71,2012-09-19 18:47:27,http://tile.openstreetmap.org/{Z}/{X}/{Y}.png,-10.1549,123.609,0.0052,0.0035
71,2012-09-19 18:47:27,http://tile.openstreetmap.org/{Z}/{X}/{Y}.png,-10.1549,123.6141,0.0051,0.0035
71,2012-09-19 18:47:27,http://tile.openstreetmap.org/{Z}/{X}/{Y}.png,-10.1549,123.6193,0.0051,0.0035
71,2012-09-19 18:47:27,http://tile.openstreetmap.org/{Z}/{X}/{Y}.png,-10.1549,123.6245,0.0052,0.0035
71,2012-09-19 18:47:27,http://tile.openstreetmap.org/{Z}/{X}/{Y}.png,-10.1583,123.5987,0.0052,0.0035
71,2012-09-19 18:47:27,http://tile.openstreetmap.org/{Z}/{X}/{Y}.png,-10.1583,123.6038,0.0051,0.0035
71,2012-09-19 18:47:27,http://tile.openstreetmap.org/{Z}/{X}/{Y}.png,-10.1583,123.609,0.0052,0.0035
71,2012-09-19 18:47:27,http://tile.openstreetmap.org/{Z}/{X}/{Y}.png,-10.1583,123.6141,0.0051,0.0035
71,2012-09-19 18:47:27,http://tile.openstreetmap.org/{Z}/{X}/{Y}.png,-10.1583,123.6193,0.0051,0.0035
71,2012-09-19 18:47:27,http://tile.openstreetmap.org/{Z}/{X}/{Y}.png,-10.1583,123.6245,0.0052,0.0035
71,2012-09-19 18:47:27,http://tile.openstreetmap.org/{Z}/{X}/{Y}.png,-10.1618,123.5987,0.0052,0.0035
71,2012-09-19 18:47:27,http://tile.openstreetmap.org/{Z}/{X}/{Y}.png,-10.1618,123.6038,0.0051,0.0035
71,2012-09-19 18:47:27,http://tile.openstreetmap.org/{Z}/{X}/{Y}.png,-10.1618,123.609,0.0052,0.0035
71,2012-09-19 18:47:27,http://tile.openstreetmap.org/{Z}/{X}/{Y}.png,-10.1618,123.6141,0.0051,0.0035
71,2012-09-19 18:47:27,http://tile.openstreetmap.org/{Z}/{X}/{Y}.png,-10.1618,123.6193,0.0051,0.0035
71,2012-09-19 18:47:27,http://tile.openstreetmap.org/{Z}/{X}/{Y}.png,-10.1618,123.6245,0.0052,0.0035
71,2012-09-19 18:47:27,http://tile.openstreetmap.org/{Z}/{X}/{Y}.png,-10.1652,123.5987,0.0052,0.0035
71,2012-09-19 18:47:27,http://tile.openstreetmap.org/{Z}/{X}/{Y}.png,-10.1652,123.6038,0.0051,0.0035
71,2012-09-19 18:47:27,http://tile.openstreetmap.org/{Z}/{X}/{Y}.png,-10.1652,123.609,0.0052,0.0035
71,2012-09-19 18:47:27,http://tile.openstreetmap.org/{Z}/{X}/{Y}.png,-10.1652,123.6141,0.0051,0.0035
71,2012-09-19 18:47:27,http://tile.openstreetmap.org/{Z}/{X}/{Y}.png,-10.1652,123.6193,0.0051,0.0035
71,2012-09-19 18:47:27,http://tile.openstreetmap.org/{Z}/{X}/{Y}.png,-10.1652,123.6245,0.0052,0.0035
72,2015-01-12 09:03:02,http://tile.openstreetmap.org/{Z}/{X}/{Y}.png,44.1929,5.0053,0.0015,0.0007
72,2015-01-12 09:03:02,http://tile.openstreetmap.org/{Z}/{X}/{Y}.png,44.1929,5.0068,0.0015,0.0007
72,2015-01-12 09:03:02,http://tile.openstreetmap.org/{Z}/{X}/{Y}.png,44.1923,5.0053,0.0015,0.0007
72,2015-01-12 09:03:02,http://tile.openstreetmap.org/{Z}/{X}/{Y}.png,44.1923,5.0068,0.0015,0.0007
72,2015-01-12 09:03:02,http://tile.openstreetmap.org/{Z}/{X}/{Y}.png,44.1915,5.0053,0.0015,0.0008
72,2015-01-12 09:03:02,http://tile.openstreetmap.org/{Z}/{X}/{Y}.png,44.1915,5.0068,0.0015,0.0008
73,2013-07-22 02:54:48,http://tile.openstreetmap.org/{Z}/{X}/{Y}.png,47.4661,8.5627,0.1519,0.0719
73,2013-07-22 02:54:48,http://tile.openstreetmap.org/{Z}/{X}/{Y}.png,47.4661,8.7145,0.1519,0.0719
74,2014-06-20 13:15:15,http://tile.openstreetmap.org/{Z}/{X}/{Y}.png,45.5118,-122.7142,0.0773,0.0379
74,2014-06-20 13:15:15,http://tile.openstreetmap.org/{Z}/{X}/{Y}.png,45.5118,-122.637,0.0772,0.0379
75,2012-10-11 00:15:13,http://tile.openstreetmap.org/{Z}/{X}/{Y}.png,-8.5911,118.3762,0.061,0.0764
76,2014-11-03 10:06:22,http://tile.openstreetmap.org/{Z}/{X}/{Y}.png,42.4111,-83.0463,0.0023,0.0021
76,2014-11-03 10:06:22,http://tile.openstreetmap.org/{Z}/{X}/{Y}.png,42.4111,-83.0443,0.0023,0.0021
76,2014-11-03 10:06:22,http://tile.openstreetmap.org/{Z}/{X}/{Y}.png,42.4091,-83.0463,0.0023,0.0021
76,2014-11-03 10:06:22,http://tile.openstreetmap.org/{Z}/{X}/{Y}.png,42.4091,-83.0443,0.0023,0.0021
77,2014-09-21 20:09:30,http://tile.openstreetmap.org/{Z}/{X}/{Y}.png,-6.1349,106.7233,0.0137,0.0095
78,2014-02-06 05:34:02,http://tile.stamen.com/toner-lite/{Z}/{X}/{Y}.png,-16.499,-68.185,0.0813,0.0494
78,2014-02-06 05:34:02,http://tile.stamen.com/toner-lite/{Z}/{X}/{Y}.png,-16.499,-68.1077,0.0813,0.0494
79,2014-05-08 08:02:56,http://tile.stamen.com/toner-lite/{Z}/{X}/{Y}.png,43.5481,10.373,0.0374,0.0189
79,2014-05-08 08:02:56,http://tile.stamen.com/toner-lite/{Z}/{X}/{Y}.png,43.5481,10.4104,0.0373,0.0189
79,2014-05-08 08:02:56,http://tile.stamen.com/toner-lite/{Z}/{X}/{Y}.png,43.5301,10.373,0.0374,0.0189
79,2014-05-08 08:02:56,http://tile.stamen.com/toner-lite/{Z}/{X}/{Y}.png,43.5301,10.4104,0.0373,0.0189
80,2013-07-06 01:18:24,http://tile.openstreetmap.org/{Z}/{X}/{Y}.png,23.7267,90.3932,0.0051,0.003
80,2013-07-06 01:18:24,http://tile.openstreetmap.org/{Z}/{X}/{Y}.png,23.7267,90.398,0.0051,0.003
80,2013-07-06 01:18:24,http://tile.openstreetmap.org/{Z}/{X}/{Y}.png,23.7267,90.4029,0.0051,0.003
80,2013-07-06 01:18:24,http://tile.openstreetmap.org/{Z}/{X}/{Y}.png,23.7238,90.3932,0.0051,0.0029
80,2013-07-06 01:18:24,http://tile.openstreetmap.org/{Z}/{X}/{Y}.png,23.7238,90.398,0.0051,0.0029
80,2013-07-06 01:18:24,http://tile.openstreetmap.org/{Z}/{X}/{Y}.png,23.7238,90.4029,0.0051,0.0029
80,2013-07-06 01:18:24,http://tile.openstreetmap.org/{Z}/{X}/{Y}.png,23.7208,90.3932,0.0051,0.003
80,2013-07-06 01:18:24,http://tile.openstreetmap.org/{Z}/{X}/{Y}.png,23.7208,90.398,0.0051,0.003
80,2013-07-06 01:18:24,http://tile.openstreetmap.org/{Z}/{X}/{Y}.png,23.7208,90.4029,0.0051,0.003
