atlas_id,timestamp,provider,lat,lon,width,height
74,1403295315,http://tile.openstreetmap.org/{Z}/{X}/{Y}.png,45.5118,-122.7142,0.0773,0.0379
74,1403295315,http://tile.openstreetmap.org/{Z}/{X}/{Y}.png,45.5118,-122.637,0.0772,0.0379
75,1349939713,http://tile.openstreetmap.org/{Z}/{X}/{Y}.png,-8.5911,118.3762,0.061,0.0764
76,1415037982,http://tile.openstreetmap.org/{Z}/{X}/{Y}.png,42.4111,-83.0463,0.0023,0.0021
76,1415037982,http://tile.openstreetmap.org/{Z}/{X}/{Y}.png,42.4111,-83.0443,0.0023,0.0021
76,1415037982,http://tile.openstreetmap.org/{Z}/{X}/{Y}.png,42.4091,-83.0463,0.0023,0.0021
76,1415037982,http://tile.openstreetmap.org/{Z}/{X}/{Y}.png,42.4091,-83.0443,0.0023,0.0021
77,1411355370,http://tile.openstreetmap.org/{Z}/{X}/{Y}.png,-6.1349,106.7233,0.0137,0.0095
78,1391693642,http://tile.stamen.com/toner-lite/{Z}/{X}/{Y}.png,-16.499,-68.185,0.0813,0.0494
78,1391693642,http://tile.stamen.com/toner-lite/{Z}/{X}/{Y}.png,-16.499,-68.1077,0.0813,0.0494
79,1399561376,http://tile.stamen.com/toner-lite/{Z}/{X}/{Y}.png,43.5481,10.373,0.0374,0.0189
79,1399561376,http://tile.stamen.com/toner-lite/{Z}/{X}/{Y}.png,43.5481,10.4104,0.0373,0.0189
79,1399561376,http://tile.stamen.com/toner-lite/{Z}/{X}/{Y}.png,43.5301,10.373,0.0374,0.0189
79,1399561376,http://tile.stamen.com/toner-lite/{Z}/{X}/{Y}.png,43.5301,10.4104,0.0373,0.0189
80,1373098704,http://tile.openstreetmap.org/{Z}/{X}/{Y}.png,23.7267,90.3932,0.0051,0.003
80,1373098704,http://tile.openstreetmap.org/{Z}/{X}/{Y}.png,23.7267,90.398,0.0051,0.003
80,1373098704,http://tile.openstreetmap.org/{Z}/{X}/{Y}.png,23.7267,90.4029,0.0051,0.003
80,1373098704,http://tile.openstreetmap.org/{Z}/{X}/{Y}.png,23.7238,90.3932,0.0051,0.0029
80,1373098704,http://tile.openstreetmap.org/{Z}/{X}/{Y}.png,23.7238,90.398,0.0051,0.0029
80,1373098704,http://tile.openstreetmap.org/{Z}/{X}/{Y}.png,23.7238,90.4029,0.0051,0.0029
80,1373098704,http://tile.openstreetmap.org/{Z}/{X}/{Y}.png,23.7208,90.3932,0.0051,0.003
80,1373098704,http://tile.openstreetmap.org/{Z}/{X}/{Y}.png,23.7208,90.398,0.0051,0.003
80,1373098704,http://tile.openstreetmap.org/{Z}/{X}/{Y}.png,23.7208,90.4029,0.0051,0.003
80,1373098704,http://tile.openstreetmap.org/{Z}/{X}/{Y}.png,23.7178,90.3932,0.0051,0.0029
80,1373098704,http://tile.openstreetmap.org/{Z}/{X}/{Y}.png,23.7178,90.398,0.0051,0.0029
80,1373098704,http://tile.openstreetmap.org/{Z}/{X}/{Y}.png,23.7178,90.4029,0.0051,0.0029
81,1380063438,http://tile.stamen.com/toner-lite/{Z}/{X}/{Y}.png,48.2105,16.3723,0.0557,0.0259
82,1388000021,http://tile.stamen.com/toner-lite/{Z}/{X}/{Y}.png,39.262,-120.1553,0.0772,0.0418
82,1388000021,http://tile.stamen.com/toner-lite/{Z}/{X}/{Y}.png,39.262,-120.078,0.0773,0.0418
82,1388000021,http://tile.stamen.com/toner-lite/{Z}/{X}/{Y}.png,39.262,-120.0008,0.0772,0.0418
82,1388000021,http://tile.stamen.com/toner-lite/{Z}/{X}/{Y}.png,39.262,-119.9236,0.0773,0.0418
82,1388000021,http://tile.stamen.com/toner-lite/{Z}/{X}/{Y}.png,39.2221,-120.1553,0.0772,0.0418
82,1388000021,http://tile.stamen.com/toner-lite/{Z}/{X}/{Y}.png,39.2221,-120.078,0.0773,0.0418
82,1388000021,http://tile.stamen.com/toner-lite/{Z}/{X}/{Y}.png,39.2221,-120.0008,0.0772,0.0418
82,1388000021,http://tile.stamen.com/toner-lite/{Z}/{X}/{Y}.png,39.2221,-119.9236,0.0773,0.0418
82,1388000021,http://tile.stamen.com/toner-lite/{Z}/{X}/{Y}.png,39.1822,-120.1553,0.0772,0.042
82,1388000021,http://tile.stamen.com/toner-lite/{Z}/{X}/{Y}.png,39.1822,-120.078,0.0773,0.042
82,1388000021,http://tile.stamen.com/toner-lite/{Z}/{X}/{Y}.png,39.1822,-120.0008,0.0772,0.042
82,1388000021,http://tile.stamen.com/toner-lite/{Z}/{X}/{Y}.png,39.1822,-119.9236,0.0773,0.042
82,1388000021,http://tile.stamen.com/toner-lite/{Z}/{X}/{Y}.png,39.1423,-120.1553,0.0772,0.0419
82,1388000021,http://tile.stamen.com/toner-lite/{Z}/{X}/{Y}.png,39.1423,-120.078,0.0773,0.0419
82,1388000021,http://tile.stamen.com/toner-lite/{Z}/{X}/{Y}.png,39.1423,-120.0008,0.0772,0.0419
82,1388000021,http://tile.stamen.com/toner-lite/{Z}/{X}/{Y}.png,39.1423,-119.9236,0.0773,0.0419
82,1388000021,http://tile.stamen.com/toner-lite/{Z}/{X}/{Y}.png,39.1023,-120.1553,0.0772,0.042
82,1388000021,http://tile.stamen.com/toner-lite/{Z}/{X}/{Y}.png,39.1023,-120.078,0.0773,0.042
82,1388000021,http://tile.stamen.com/toner-lite/{Z}/{X}/{Y}.png,39.1023,-120.0008,0.0772,0.042
82,1388000021,http://tile.stamen.com/toner-lite/{Z}/{X}/{Y}.png,39.1023,-119.9236,0.0773,0.042
82,1388000021,http://tile.stamen.com/toner-lite/{Z}/{X}/{Y}.png,39.0623,-120.1553,0.0772,0.042
82,1388000021,http://tile.stamen.com/toner-lite/{Z}/{X}/{Y}.png,39.0623,-120.078,0.0773,0.042
82,1388000021,http://tile.stamen.com/toner-lite/{Z}/{X}/{Y}.png,39.0623,-120.0008,0.0772,0.042
82,1388000021,http://tile.stamen.com/toner-lite/{Z}/{X}/{Y}.png,39.0623,-119.9236,0.0773,0.042
82,1388000021,http://tile.stamen.com/toner-lite/{Z}/{X}/{Y}.png,39.0223,-120.1553,0.0772,0.042
82,1388000021,http://tile.stamen.com/toner-lite/{Z}/{X}/{Y}.png,39.0223,-120.078,0.0773,0.042
82,1388000021,http://tile.stamen.com/toner-lite/{Z}/{X}/{Y}.png,39.0223,-120.0008,0.0772,0.042
82,1388000021,http://tile.stamen.com/toner-lite/{Z}/{X}/{Y}.png,39.0223,-119.9236,0.0773,0.042
82,1388000021,http://tile.stamen.com/toner-lite/{Z}/{X}/{Y}.png,38.9823,-120.1553,0.0772,0.042
82,1388000021,http://tile.stamen.com/toner-lite/{Z}/{X}/{Y}.png,38.9823,-120.078,0.0773,0.042
82,1388000021,http://tile.stamen.com/toner-lite/{Z}/{X}/{Y}.png,38.9823,-120.0008,0.0772,0.042
82,1388000021,http://tile.stamen.com/toner-lite/{Z}/{X}/{Y}.png,38.9823,-119.9236,0.0773,0.042
83,1338390217,http://tile.stamen.com/toner-lite/{Z}/{X}/{Y}.png,13.0762,-60.3589,1.5161,1.0337
83,1338390217,http://tile.stamen.com/toner-lite/{Z}/{X}/{Y}.png,13.0762,-58.8427,1.5161,1.0337
84,1414433883,http://a.tile.openstreetmap.fr/hot/{Z}/{X}/{Y}.png,14.0306,-83.3833,0.0189,0.0231
85,1401097837,http://tile.openstreetmap.org/{Z}/{X}/{Y}.png,40.6187,-8.6257,0.0036,0.002
86,1380768299,http://tile.stamen.com/boner/{Z}/{X}/{Y}.jpg,-6.1097,106.796,0.0052,0.0036
86,1380768299,http://tile.stamen.com/boner/{Z}/{X}/{Y}.jpg,-6.1097,106.8012,0.0053,0.0036
86,1380768299,http://tile.stamen.com/boner/{Z}/{X}/{Y}.jpg,-6.1097,106.8065,0.0052,0.0036
86,1380768299,http://tile.stamen.com/boner/{Z}/{X}/{Y}.jpg,-6.1132,106.796,0.0052,0.0036
86,1380768299,http://tile.stamen.com/boner/{Z}/{X}/{Y}.jpg,-6.1132,106.8012,0.0053,0.0036
86,1380768299,http://tile.stamen.com/boner/{Z}/{X}/{Y}.jpg,-6.1132,106.8065,0.0052,0.0036
86,1380768299,http://tile.stamen.com/boner/{Z}/{X}/{Y}.jpg,-6.1166,106.796,0.0052,0.0036
86,1380768299,http://tile.stamen.com/boner/{Z}/{X}/{Y}.jpg,-6.1166,106.8012,0.0053,0.0036
86,1380768299,http://tile.stamen.com/boner/{Z}/{X}/{Y}.jpg,-6.1166,106.8065,0.0052,0.0036
86,1380768299,http://tile.stamen.com/boner/{Z}/{X}/{Y}.jpg,-6.1201,106.796,0.0052,0.0036
86,1380768299,http://tile.stamen.com/boner/{Z}/{X}/{Y}.jpg,-6.1201,106.8012,0.0053,0.0036
86,1380768299,http://tile.stamen.com/boner/{Z}/{X}/{Y}.jpg,-6.1201,106.8065,0.0052,0.0036
86,1380768299,http://tile.stamen.com/boner/{Z}/{X}/{Y}.jpg,-6.1235,106.796,0.0052,0.0037
86,1380768299,http://tile.stamen.com/boner/{Z}/{X}/{Y}.jpg,-6.1235,106.8012,0.0053,0.0037
86,1380768299,http://tile.stamen.com/boner/{Z}/{X}/{Y}.jpg,-6.1235,106.8065,0.0052,0.0037
86,1380768299,http://tile.stamen.com/boner/{Z}/{X}/{Y}.jpg,-6.127,106.796,0.0052,0.0036
86,1380768299,http://tile.stamen.com/boner/{Z}/{X}/{Y}.jpg,-6.127,106.8012,0.0053,0.0036
86,1380768299,http://tile.stamen.com/boner/{Z}/{X}/{Y}.jpg,-6.127,106.8065,0.0052,0.0036
86,1380768299,http://tile.stamen.com/boner/{Z}/{X}/{Y}.jpg,-6.1305,106.796,0.0052,0.0036
86,1380768299,http://tile.stamen.com/boner/{Z}/{X}/{Y}.jpg,-6.1305,106.8012,0.0053,0.0036
86,1380768299,http://tile.stamen.com/boner/{Z}/{X}/{Y}.jpg,-6.1305,106.8065,0.0052,0.0036
87,1350706027,http://tile.openstreetmap.org/{Z}/{X}/{Y}.png,-5.168,119.4125,0.0611,0.0426
88,1338383958,http://tile.stamen.com/toner-lite/{Z}/{X}/{Y}.png,42.2811,-71.2748,0.0809,0.0379
88,1338383958,http://tile.stamen.com/toner-lite/{Z}/{X}/{Y}.png,42.2811,-71.1979,0.0809,0.0379
88,1338383958,http://tile.stamen.com/toner-lite/{Z}/{X}/{Y}.png,42.2811,-71.121,0.0809,0.0379
88,1338383958,http://tile.stamen.com/toner-lite/{Z}/{X}/{Y}.png,42.2432,-71.2748,0.0809,0.038
88,1338383958,http://tile.stamen.com/toner-lite/{Z}/{X}/{Y}.png,42.2432,-71.1979,0.0809,0.038
88,1338383958,http://tile.stamen.com/toner-lite/{Z}/{X}/{Y}.png,42.2432,-71.121,0.0809,0.038
88,1338383958,http://tile.stamen.com/toner-lite/{Z}/{X}/{Y}.png,42.2053,-71.2748,0.0809,0.0379
88,1338383958,http://tile.stamen.com/toner-lite/{Z}/{X}/{Y}.png,42.2053,-71.1979,0.0809,0.0379
88,1338383958,http://tile.stamen.com/toner-lite/{Z}/{X}/{Y}.png,42.2053,-71.121,0.0809,0.0379
89,1375640500,http://tile.openstreetmap.org/{Z}/{X}/{Y}.png,25.0383,121.5222,0.0025,0.0016
89,1375640500,http://tile.openstreetmap.org/{Z}/{X}/{Y}.png,25.0368,121.5222,0.0025,0.0016
90,1395839033,http://tile.openstreetmap.org/{Z}/{X}/{Y}.png,48.3176,14.2714,0.0609,0.0514
90,1395839033,http://tile.openstreetmap.org/{Z}/{X}/{Y}.png,48.3176,14.3294,0.061,0.0514
90,1395839033,http://tile.openstreetmap.org/{Z}/{X}/{Y}.png,48.2662,14.2714,0.0609,0.0514
90,1395839033,http://tile.openstreetmap.org/{Z}/{X}/{Y}.png,48.2662,14.3294,0.061,0.0514
91,1348148203,http://tile.openstreetmap.org/{Z}/{X}/{Y}.png,45.8991,6.1278,0.0108,0.0047
92,1351006863,http://tile.openstreetmap.org/{Z}/{X}/{Y}.png,52.2268,0.125,0.1078,0.0462
92,1351006863,http://tile.openstreetmap.org/{Z}/{X}/{Y}.png,52.1827,0.125,0.1078,0.0462
93,1348714513,http://tile.openstreetmap.org/{Z}/{X}/{Y}.png,42.6419,-73.8036,0.0579,0.0597
93,1348714513,http://tile.openstreetmap.org/{Z}/{X}/{Y}.png,42.6419,-73.7457,0.0579,0.0597
94,1367506705,http://tile.stamen.com/toner-lite/{Z}/{X}/{Y}.png,59.385,17.8187,0.0944,0.0304
94,1367506705,http://tile.stamen.com/toner-lite/{Z}/{X}/{Y}.png,59.385,17.9083,0.0943,0.0304
94,1367506705,http://tile.stamen.com/toner-lite/{Z}/{X}/{Y}.png,59.3546,17.8187,0.0944,0.0305
94,1367506705,http://tile.stamen.com/toner-lite/{Z}/{X}/{Y}.png,59.3546,17.9083,0.0943,0.0305
95,1350653991,http://tile.stamen.com/toner-lite/{Z}/{X}/{Y}.png,51.5336,9.935,0.0269,0.0117
96,1400269222,http://tile.openstreetmap.org/{Z}/{X}/{Y}.png,50.9031,4.2807,0.0797,0.0352
96,1400269222,http://tile.openstreetmap.org/{Z}/{X}/{Y}.png,50.9031,4.3605,0.0797,0.0352
96,1400269222,http://tile.openstreetmap.org/{Z}/{X}/{Y}.png,50.9031,4.4402,0.0797,0.0352
96,1400269222,http://tile.openstreetmap.org/{Z}/{X}/{Y}.png,50.8696,4.2807,0.0797,0.0352
96,1400269222,http://tile.openstreetmap.org/{Z}/{X}/{Y}.png,50.8696,4.3605,0.0797,0.0352
96,1400269222,http://tile.openstreetmap.org/{Z}/{X}/{Y}.png,50.8696,4.4402,0.0797,0.0352
96,1400269222,http://tile.openstreetmap.org/{Z}/{X}/{Y}.png,50.8361,4.2807,0.0797,0.0353
96,1400269222,http://tile.openstreetmap.org/{Z}/{X}/{Y}.png,50.8361,4.3605,0.0797,0.0353
96,1400269222,http://tile.openstreetmap.org/{Z}/{X}/{Y}.png,50.8361,4.4402,0.0797,0.0353
96,1400269222,http://tile.openstreetmap.org/{Z}/{X}/{Y}.png,50.8024,4.2807,0.0797,0.0353
96,1400269222,http://tile.openstreetmap.org/{Z}/{X}/{Y}.png,50.8024,4.3605,0.0797,0.0353
96,1400269222,http://tile.openstreetmap.org/{Z}/{X}/{Y}.png,50.8024,4.4402,0.0797,0.0353
96,1400269222,http://tile.openstreetmap.org/{Z}/{X}/{Y}.png,50.7689,4.2807,0.0797,0.0353
96,1400269222,http://tile.openstreetmap.org/{Z}/{X}/{Y}.png,50.7689,4.3605,0.0797,0.0353
96,1400269222,http://tile.openstreetmap.org/{Z}/{X}/{Y}.png,50.7689,4.4402,0.0797,0.0353
97,1407941613,http://tile.openstreetmap.org/{Z}/{X}/{Y}.png,36.2223,27.6117,0.061,0.0623
98,1357475943,http://tile.stamen.com/toner-lite/{Z}/{X}/{Y}.png,53.5231,18.7858,0.0298,0.0124
98,1357475943,http://tile.stamen.com/toner-lite/{Z}/{X}/{Y}.png,53.5112,18.7858,0.0298,0.0124
99,1411352432,http://tile.openstreetmap.org/{Z}/{X}/{Y}.png,-6.2183,106.8604,0.0068,0.0048
100,1375629904,http://tile.openstreetmap.org/{Z}/{X}/{Y}.png,1.3029,103.7827,0.1174,0.0822
100,1375629904,http://tile.openstreetmap.org/{Z}/{X}/{Y}.png,1.3029,103.9001,0.1174,0.0822
101,1394714533,http://tile.openstreetmap.org/{Z}/{X}/{Y}.png,52.0532,4.3136,0.0107,0.0083
101,1394714533,http://tile.openstreetmap.org/{Z}/{X}/{Y}.png,52.0532,4.4055,0.0107,0.0083
101,1394714533,http://tile.openstreetmap.org/{Z}/{X}/{Y}.png,52.0532,4.4158,0.0108,0.0083
101,1394714533,http://tile.openstreetmap.org/{Z}/{X}/{Y}.png,52.0532,4.426,0.0108,0.0083
101,1394714533,http://tile.openstreetmap.org/{Z}/{X}/{Y}.png,52.0532,4.4362,0.0108,0.0083
101,1394714533,http://tile.openstreetmap.org/{Z}/{X}/{Y}.png,52.0532,4.4464,0.0108,0.0083
101,1394714534,http://tile.openstreetmap.org/{Z}/{X}/{Y}.png,52.0532,4.4566,0.0108,0.0083
101,1394714533,http://tile.openstreetmap.org/{Z}/{X}/{Y}.png,52.0532,4.3239,0.0108,0.0083
101,1394714533,http://tile.openstreetmap.org/{Z}/{X}/{Y}.png,52.0532,4.3341,0.0108,0.0083
101,1394714533,http://tile.openstreetmap.org/{Z}/{X}/{Y}.png,52.0532,4.3443,0.0108,0.0083
101,1394714533,http://tile.openstreetmap.org/{Z}/{X}/{Y}.png,52.0532,4.3545,0.0108,0.0083
101,1394714533,http://tile.openstreetmap.org/{Z}/{X}/{Y}.png,52.0532,4.3647,0.0107,0.0083
101,1394714533,http://tile.openstreetmap.org/{Z}/{X}/{Y}.png,52.0532,4.375,0.0107,0.0083
101,1394714533,http://tile.openstreetmap.org/{Z}/{X}/{Y}.png,52.0532,4.3852,0.0107,0.0083
101,1394714533,http://tile.openstreetmap.org/{Z}/{X}/{Y}.png,52.0532,4.3953,0.0107,0.0083
101,1394714534,http://tile.openstreetmap.org/{Z}/{X}/{Y}.png,52.0448,4.3136,0.0107,0.0084
101,1394714534,http://tile.openstreetmap.org/{Z}/{X}/{Y}.png,52.0448,4.4055,0.0107,0.0084
101,1394714534,http://tile.openstreetmap.org/{Z}/{X}/{Y}.png,52.0448,4.4158,0.0108,0.0084
101,1394714534,http://tile.openstreetmap.org/{Z}/{X}/{Y}.png,52.0448,4.426,0.0108,0.0084
101,1394714534,http://tile.openstreetmap.org/{Z}/{X}/{Y}.png,52.0448,4.4362,0.0108,0.0084
101,1394714534,http://tile.openstreetmap.org/{Z}/{X}/{Y}.png,52.0448,4.4464,0.0108,0.0084
101,1394714534,http://tile.openstreetmap.org/{Z}/{X}/{Y}.png,52.0448,4.4566,0.0108,0.0084
101,1394714534,http://tile.openstreetmap.org/{Z}/{X}/{Y}.png,52.0448,4.3239,0.0108,0.0084
101,1394714534,http://tile.openstreetmap.org/{Z}/{X}/{Y}.png,52.0448,4.3341,0.0108,0.0084
101,1394714534,http://tile.openstreetmap.org/{Z}/{X}/{Y}.png,52.0448,4.3443,0.0108,0.0084
101,1394714534,http://tile.openstreetmap.org/{Z}/{X}/{Y}.png,52.0448,4.3545,0.0108,0.0084
101,1394714534,http://tile.openstreetmap.org/{Z}/{X}/{Y}.png,52.0448,4.3647,0.0107,0.0084
101,1394714534,http://tile.openstreetmap.org/{Z}/{X}/{Y}.png,52.0448,4.375,0.0107,0.0084
101,1394714534,http://tile.openstreetmap.org/{Z}/{X}/{Y}.png,52.0448,4.3852,0.0107,0.0084
101,1394714534,http://tile.openstreetmap.org/{Z}/{X}/{Y}.png,52.0448,4.3953,0.0107,0.0084
101,1394714534,http://tile.openstreetmap.org/{Z}/{X}/{Y}.png,52.0364,4.3136,0.0107,0.0084
101,1394714534,http://tile.openstreetmap.org/{Z}/{X}/{Y}.png,52.0364,4.4055,0.0107,0.0084
101,1394714534,http://tile.openstreetmap.org/{Z}/{X}/{Y}.png,52.0364,4.4158,0.0108,0.0084
101,1394714534,http://tile.openstreetmap.org/{Z}/{X}/{Y}.png,52.0364,4.426,0.0108,0.0084
101,1394714534,http://tile.openstreetmap.org/{Z}/{X}/{Y}.png,52.0364,4.4362,0.0108,0.0084
101,1394714534,http://tile.openstreetmap.org/{Z}/{X}/{Y}.png,52.0364,4.4464,0.0108,0.0084
101,1394714534,http://tile.openstreetmap.org/{Z}/{X}/{Y}.png,52.0364,4.4566,0.0108,0.0084
101,1394714534,http://tile.openstreetmap.org/{Z}/{X}/{Y}.png,52.0364,4.3239,0.0108,0.0084
101,1394714534,http://tile.openstreetmap.org/{Z}/{X}/{Y}.png,52.0364,4.3341,0.0108,0.0084
101,1394714534,http://tile.openstreetmap.org/{Z}/{X}/{Y}.png,52.0364,4.3443,0.0108,0.0084
101,1394714534,http://tile.openstreetmap.org/{Z}/{X}/{Y}.png,52.0364,4.3545,0.0108,0.0084
101,1394714534,http://tile.openstreetmap.org/{Z}/{X}/{Y}.png,52.0364,4.3647,0.0107,0.0084
101,1394714534,http://tile.openstreetmap.org/{Z}/{X}/{Y}.png,52.0364,4.375,0.0107,0.0084
101,1394714534,http://tile.openstreetmap.org/{Z}/{X}/{Y}.png,52.0364,4.3852,0.0107,0.0084
101,1394714534,http://tile.openstreetmap.org/{Z}/{X}/{Y}.png,52.0364,4.3953,0.0107,0.0084
101,1394714534,http://tile.openstreetmap.org/{Z}/{X}/{Y}.png,52.028,4.3136,0.0107,0.0084
101,1394714534,http://tile.openstreetmap.org/{Z}/{X}/{Y}.png,52.028,4.4055,0.0107,0.0084
101,1394714534,http://tile.openstreetmap.org/{Z}/{X}/{Y}.png,52.028,4.4158,0.0108,0.0084
101,1394714534,http://tile.openstreetmap.org/{Z}/{X}/{Y}.png,52.028,4.426,0.0108,0.0084
101,1394714534,http://tile.openstreetmap.org/{Z}/{X}/{Y}.png,52.028,4.4362,0.0108,0.0084
101,1394714534,http://tile.openstreetmap.org/{Z}/{X}/{Y}.png,52.028,4.4464,0.0108,0.0084
101,1394714534,http://tile.openstreetmap.org/{Z}/{X}/{Y}.png,52.028,4.4566,0.0108,0.0084
101,1394714534,http://tile.openstreetmap.org/{Z}/{X}/{Y}.png,52.028,4.3239,0.0108,0.0084
101,1394714534,http://tile.openstreetmap.org/{Z}/{X}/{Y}.png,52.028,4.3341,0.0108,0.0084
101,1394714534,http://tile.openstreetmap.org/{Z}/{X}/{Y}.png,52.028,4.3443,0.0108,0.0084
101,1394714534,http://tile.openstreetmap.org/{Z}/{X}/{Y}.png,52.028,4.3545,0.0108,0.0084
101,1394714534,http://tile.openstreetmap.org/{Z}/{X}/{Y}.png,52.028,4.3647,0.0107,0.0084
101,1394714534,http://tile.openstreetmap.org/{Z}/{X}/{Y}.png,52.028,4.375,0.0107,0.0084
101,1394714534,http://tile.openstreetmap.org/{Z}/{X}/{Y}.png,52.028,4.3852,0.0107,0.0084
101,1394714534,http://tile.openstreetmap.org/{Z}/{X}/{Y}.png,52.028,4.3953,0.0107,0.0084
101,1394714534,http://tile.openstreetmap.org/{Z}/{X}/{Y}.png,52.0196,4.3136,0.0107,0.0083
101,1394714534,http://tile.openstreetmap.org/{Z}/{X}/{Y}.png,52.0196,4.4055,0.0107,0.0083
101,1394714534,http://tile.openstreetmap.org/{Z}/{X}/{Y}.png,52.0196,4.4158,0.0108,0.0083
101,1394714534,http://tile.openstreetmap.org/{Z}/{X}/{Y}.png,52.0196,4.426,0.0108,0.0083
101,1394714534,http://tile.openstreetmap.org/{Z}/{X}/{Y}.png,52.0196,4.4362,0.0108,0.0083
101,1394714534,http://tile.openstreetmap.org/{Z}/{X}/{Y}.png,52.0196,4.4464,0.0108,0.0083
101,1394714534,http://tile.openstreetmap.org/{Z}/{X}/{Y}.png,52.0196,4.4566,0.0108,0.0083
101,1394714534,http://tile.openstreetmap.org/{Z}/{X}/{Y}.png,52.0196,4.3239,0.0108,0.0083
101,1394714534,http://tile.openstreetmap.org/{Z}/{X}/{Y}.png,52.0196,4.3341,0.0108,0.0083
101,1394714534,http://tile.openstreetmap.org/{Z}/{X}/{Y}.png,52.0196,4.3443,0.0108,0.0083
101,1394714534,http://tile.openstreetmap.org/{Z}/{X}/{Y}.png,52.0196,4.3545,0.0108,0.0083
101,1394714534,http://tile.openstreetmap.org/{Z}/{X}/{Y}.png,52.0196,4.3647,0.0107,0.0083
101,1394714534,http://tile.openstreetmap.org/{Z}/{X}/{Y}.png,52.0196,4.375,0.0107,0.0083
101,1394714534,http://tile.openstreetmap.org/{Z}/{X}/{Y}.png,52.0196,4.3852,0.0107,0.0083
101,1394714534,http://tile.openstreetmap.org/{Z}/{X}/{Y}.png,52.0196,4.3953,0.0107,0.0083
101,1394714534,http://tile.openstreetmap.org/{Z}/{X}/{Y}.png,52.0113,4.3136,0.0107,0.0084
101,1394714534,http://tile.openstreetmap.org/{Z}/{X}/{Y}.png,52.0113,4.4055,0.0107,0.0084
101,1394714534,http://tile.openstreetmap.org/{Z}/{X}/{Y}.png,52.0113,4.4158,0.0108,0.0084
101,1394714534,http://tile.openstreetmap.org/{Z}/{X}/{Y}.png,52.0113,4.426,0.0108,0.0084
101,1394714534,http://tile.openstreetmap.org/{Z}/{X}/{Y}.png,52.0113,4.4362,0.0108,0.0084
101,1394714534,http://tile.openstreetmap.org/{Z}/{X}/{Y}.png,52.0113,4.4464,0.0108,0.0084
101,1394714534,http://tile.openstreetmap.org/{Z}/{X}/{Y}.png,52.0113,4.4566,0.0108,0.0084
101,1394714534,http://tile.openstreetmap.org/{Z}/{X}/{Y}.png,52.0113,4.3239,0.0108,0.0084
101,1394714534,http://tile.openstreetmap.org/{Z}/{X}/{Y}.png,52.0113,4.3341,0.0108,0.0084
101,1394714534,http://tile.openstreetmap.org/{Z}/{X}/{Y}.png,52.0113,4.3443,0.0108,0.0084
101,1394714534,http://tile.openstreetmap.org/{Z}/{X}/{Y}.png,52.0113,4.3545,0.0108,0.0084
101,1394714534,http://tile.openstreetmap.org/{Z}/{X}/{Y}.png,52.0113,4.3647,0.0107,0.0084
101,1394714534,http://tile.openstreetmap.org/{Z}/{X}/{Y}.png,52.0113,4.375,0.0107,0.0084
101,1394714534,http://tile.openstreetmap.org/{Z}/{X}/{Y}.png,52.0113,4.3852,0.0107,0.0084
101,1394714534,http://tile.openstreetmap.org/{Z}/{X}/{Y}.png,52.0113,4.3953,0.0107,0.0084
101,1394714534,http://tile.openstreetmap.org/{Z}/{X}/{Y}.png,52.0029,4.3136,0.0107,0.0084
101,1394714534,http://tile.openstreetmap.org/{Z}/{X}/{Y}.png,52.0029,4.4055,0.0107,0.0084
101,1394714534,http://tile.openstreetmap.org/{Z}/{X}/{Y}.png,52.0029,4.4158,0.0108,0.0084
101,1394714534,http://tile.openstreetmap.org/{Z}/{X}/{Y}.png,52.0029,4.426,0.0108,0.0084
101,1394714534,http://tile.openstreetmap.org/{Z}/{X}/{Y}.png,52.0029,4.4362,0.0108,0.0084
101,1394714534,http://tile.openstreetmap.org/{Z}/{X}/{Y}.png,52.0029,4.4464,0.0108,0.0084
101,1394714534,http://tile.openstreetmap.org/{Z}/{X}/{Y}.png,52.0029,4.4566,0.0108,0.0084
101,1394714534,http://tile.openstreetmap.org/{Z}/{X}/{Y}.png,52.0029,4.3239,0.0108,0.0084
101,1394714534,http://tile.openstreetmap.org/{Z}/{X}/{Y}.png,52.0029,4.3341,0.0108,0.0084
101,1394714534,http://tile.openstreetmap.org/{Z}/{X}/{Y}.png,52.0029,4.3443,0.0108,0.0084
101,1394714534,http://tile.openstreetmap.org/{Z}/{X}/{Y}.png,52.0029,4.3545,0.0108,0.0084
101,1394714534,http://tile.openstreetmap.org/{Z}/{X}/{Y}.png,52.0029,4.3647,0.0107,0.0084
101,1394714534,http://tile.openstreetmap.org/{Z}/{X}/{Y}.png,52.0029,4.375,0.0107,0.0084
101,1394714534,http://tile.openstreetmap.org/{Z}/{X}/{Y}.png,52.0029,4.3852,0.0107,0.0084
101,1394714534,http://tile.openstreetmap.org/{Z}/{X}/{Y}.png,52.0029,4.3953,0.0107,0.0084
101,1394714534,http://tile.openstreetmap.org/{Z}/{X}/{Y}.png,51.9945,4.3136,0.0107,0.0084
101,1394714534,http://tile.openstreetmap.org/{Z}/{X}/{Y}.png,51.9945,4.4055,0.0107,0.0084
101,1394714534,http://tile.openstreetmap.org/{Z}/{X}/{Y}.png,51.9945,4.4158,0.0108,0.0084
101,1394714534,http://tile.openstreetmap.org/{Z}/{X}/{Y}.png,51.9945,4.426,0.0108,0.0084
101,1394714534,http://tile.openstreetmap.org/{Z}/{X}/{Y}.png,51.9945,4.4362,0.0108,0.0084
